dteday,yr,mnth,hr,weekday,workingday,season,weathersit,cnt,registered,casual
2011-01-16,2011,1,11,2011-01-16,tidak,semi,Cerah,93,70,23
2011-01-16,2011,1,12,2011-01-16,tidak,semi,Cerah,104,75,29
2011-01-16,2011,1,13,2011-01-16,tidak,semi,Cerah,118,95,23
2011-01-16,2011,1,14,2011-01-16,tidak,semi,Cerah,91,69,22
2011-01-16,2011,1,15,2011-01-16,tidak,semi,Cerah,113,78,35
2011-01-16,2011,1,16,2011-01-16,tidak,semi,Cerah,99,77,22
2011-01-16,2011,1,17,2011-01-16,tidak,semi,Cerah,105,82,23
2011-01-16,2011,1,18,2011-01-16,tidak,semi,Cerah,67,56,11
2011-01-16,2011,1,19,2011-01-16,tidak,semi,Cerah,61,47,14
2011-01-16,2011,1,20,2011-01-16,tidak,semi,Cerah,57,50,7
2011-01-16,2011,1,21,2011-01-16,tidak,semi,Cerah,28,22,6
2011-01-16,2011,1,22,2011-01-16,tidak,semi,berkabut,21,19,2
2011-01-16,2011,1,23,2011-01-16,tidak,semi,berkabut,18,18,0
2011-01-17,2011,1,0,2011-01-17,tidak,semi,berkabut,17,16,1
2011-01-17,2011,1,1,2011-01-17,tidak,semi,berkabut,16,15,1
2011-01-17,2011,1,2,2011-01-17,tidak,semi,berkabut,8,8,0
2011-01-17,2011,1,3,2011-01-17,tidak,semi,berkabut,2,2,0
2011-01-17,2011,1,4,2011-01-17,tidak,semi,berkabut,3,2,1
2011-01-17,2011,1,5,2011-01-17,tidak,semi,berkabut,1,1,0
2011-01-17,2011,1,6,2011-01-17,tidak,semi,berkabut,5,5,0
2011-01-17,2011,1,7,2011-01-17,tidak,semi,berkabut,13,9,4
2011-01-17,2011,1,8,2011-01-17,tidak,semi,berkabut,33,30,3
2011-01-17,2011,1,9,2011-01-17,tidak,semi,berkabut,47,39,8
2011-01-17,2011,1,10,2011-01-17,tidak,semi,berkabut,57,50,7
2011-01-17,2011,1,11,2011-01-17,tidak,semi,berkabut,64,55,9
2011-01-17,2011,1,12,2011-01-17,tidak,semi,berkabut,80,70,10
2011-01-17,2011,1,13,2011-01-17,tidak,semi,berkabut,93,80,13
2011-01-17,2011,1,14,2011-01-17,tidak,semi,berkabut,86,74,12
2011-01-17,2011,1,15,2011-01-17,tidak,semi,berkabut,93,72,21
2011-01-17,2011,1,16,2011-01-17,tidak,semi,berkabut,82,76,6
2011-01-17,2011,1,17,2011-01-17,tidak,semi,Cerah,71,67,4
2011-01-17,2011,1,18,2011-01-17,tidak,semi,berkabut,92,85,7
2011-01-17,2011,1,19,2011-01-17,tidak,semi,Hujan Ringan/salju,60,58,2
2011-01-17,2011,1,20,2011-01-17,tidak,semi,Hujan Ringan/salju,33,29,4
2011-01-17,2011,1,21,2011-01-17,tidak,semi,Hujan Ringan/salju,27,24,3
2011-01-17,2011,1,22,2011-01-17,tidak,semi,Hujan Ringan/salju,13,13,0
2011-01-17,2011,1,23,2011-01-17,tidak,semi,Hujan Ringan/salju,4,3,1
2011-01-18,2011,1,12,2011-01-18,iya,semi,berkabut,3,3,0
2011-01-18,2011,1,13,2011-01-18,iya,semi,berkabut,22,22,0
2011-01-18,2011,1,14,2011-01-18,iya,semi,berkabut,28,26,2
2011-01-18,2011,1,15,2011-01-18,iya,semi,berkabut,35,32,3
2011-01-18,2011,1,16,2011-01-18,iya,semi,berkabut,61,61,0
2011-01-18,2011,1,17,2011-01-18,iya,semi,berkabut,125,124,1
2011-01-18,2011,1,18,2011-01-18,iya,semi,berkabut,133,132,1
2011-01-18,2011,1,19,2011-01-18,iya,semi,berkabut,99,98,1
2011-01-18,2011,1,20,2011-01-18,iya,semi,berkabut,83,83,0
2011-01-18,2011,1,21,2011-01-18,iya,semi,berkabut,41,41,0
2011-01-18,2011,1,22,2011-01-18,iya,semi,berkabut,33,33,0
2011-01-18,2011,1,23,2011-01-18,iya,semi,berkabut,20,19,1
2011-01-19,2011,1,0,2011-01-19,iya,semi,berkabut,3,3,0
2011-01-19,2011,1,1,2011-01-19,iya,semi,Hujan Ringan/salju,7,6,1
2011-01-19,2011,1,2,2011-01-19,iya,semi,Hujan Ringan/salju,3,3,0
2011-01-19,2011,1,4,2011-01-19,iya,semi,Hujan Ringan/salju,2,1,1
2011-01-19,2011,1,5,2011-01-19,iya,semi,berkabut,7,7,0
2011-01-19,2011,1,6,2011-01-19,iya,semi,berkabut,32,32,0
2011-01-19,2011,1,7,2011-01-19,iya,semi,berkabut,90,89,1
2011-01-19,2011,1,8,2011-01-19,iya,semi,berkabut,197,196,1
2011-01-19,2011,1,9,2011-01-19,iya,semi,berkabut,109,107,2
2011-01-19,2011,1,10,2011-01-19,iya,semi,berkabut,47,46,1
2011-01-19,2011,1,11,2011-01-19,iya,semi,berkabut,52,47,5
2011-01-19,2011,1,12,2011-01-19,iya,semi,berkabut,70,65,5
2011-01-19,2011,1,13,2011-01-19,iya,semi,Cerah,78,67,11
2011-01-19,2011,1,14,2011-01-19,iya,semi,Cerah,75,68,7
2011-01-19,2011,1,15,2011-01-19,iya,semi,Cerah,82,78,4
2011-01-19,2011,1,16,2011-01-19,iya,semi,Cerah,104,94,10
2011-01-19,2011,1,17,2011-01-19,iya,semi,Cerah,197,190,7
2011-01-19,2011,1,18,2011-01-19,iya,semi,Cerah,161,156,5
2011-01-19,2011,1,19,2011-01-19,iya,semi,Cerah,112,108,4
2011-01-19,2011,1,20,2011-01-19,iya,semi,Cerah,76,74,2
2011-01-19,2011,1,21,2011-01-19,iya,semi,Cerah,59,55,4
2011-01-19,2011,1,22,2011-01-19,iya,semi,Cerah,59,53,6
2011-01-19,2011,1,23,2011-01-19,iya,semi,Cerah,28,27,1
2011-01-20,2011,1,0,2011-01-20,iya,semi,Cerah,13,8,5
2011-01-20,2011,1,1,2011-01-20,iya,semi,Cerah,5,3,2
2011-01-20,2011,1,2,2011-01-20,iya,semi,Cerah,2,2,0
2011-01-20,2011,1,3,2011-01-20,iya,semi,Cerah,1,1,0
2011-01-20,2011,1,4,2011-01-20,iya,semi,Cerah,1,1,0
2011-01-20,2011,1,5,2011-01-20,iya,semi,Cerah,6,6,0
2011-01-20,2011,1,6,2011-01-20,iya,semi,Cerah,35,35,0
2011-01-20,2011,1,7,2011-01-20,iya,semi,Cerah,101,100,1
2011-01-20,2011,1,8,2011-01-20,iya,semi,Cerah,249,247,2
2011-01-20,2011,1,9,2011-01-20,iya,semi,berkabut,143,140,3
2011-01-20,2011,1,10,2011-01-20,iya,semi,Cerah,57,56,1
2011-01-20,2011,1,11,2011-01-20,iya,semi,berkabut,68,63,5
2011-01-20,2011,1,12,2011-01-20,iya,semi,berkabut,84,77,7
2011-01-20,2011,1,13,2011-01-20,iya,semi,berkabut,98,86,12
2011-01-20,2011,1,14,2011-01-20,iya,semi,berkabut,81,75,6
2011-01-20,2011,1,15,2011-01-20,iya,semi,berkabut,70,62,8
2011-01-20,2011,1,16,2011-01-20,iya,semi,berkabut,91,83,8
2011-01-20,2011,1,17,2011-01-20,iya,semi,berkabut,215,207,8
2011-01-20,2011,1,18,2011-01-20,iya,semi,berkabut,185,184,1
2011-01-20,2011,1,19,2011-01-20,iya,semi,Cerah,152,146,6
2011-01-20,2011,1,20,2011-01-20,iya,semi,berkabut,126,124,2
2011-01-20,2011,1,21,2011-01-20,iya,semi,berkabut,57,54,3
2011-01-20,2011,1,22,2011-01-20,iya,semi,berkabut,56,56,0
2011-01-20,2011,1,23,2011-01-20,iya,semi,berkabut,31,28,3
2011-01-21,2011,1,0,2011-01-21,iya,semi,berkabut,21,20,1
2011-01-21,2011,1,1,2011-01-21,iya,semi,berkabut,6,6,0
2011-01-21,2011,1,2,2011-01-21,iya,semi,Hujan Ringan/salju,2,2,0
2011-01-21,2011,1,3,2011-01-21,iya,semi,Hujan Ringan/salju,1,1,0
2011-01-21,2011,1,4,2011-01-21,iya,semi,berkabut,1,1,0
2011-01-21,2011,1,5,2011-01-21,iya,semi,Cerah,5,4,1
2011-01-21,2011,1,6,2011-01-21,iya,semi,Cerah,27,27,0
2011-01-21,2011,1,7,2011-01-21,iya,semi,Cerah,68,66,2
2011-01-21,2011,1,8,2011-01-21,iya,semi,Cerah,217,210,7
2011-01-21,2011,1,9,2011-01-21,iya,semi,Cerah,166,159,7
2011-01-21,2011,1,10,2011-01-21,iya,semi,Cerah,63,57,6
2011-01-21,2011,1,11,2011-01-21,iya,semi,Cerah,59,53,6
2011-01-21,2011,1,12,2011-01-21,iya,semi,Cerah,78,67,11
2011-01-21,2011,1,13,2011-01-21,iya,semi,Cerah,73,65,8
2011-01-21,2011,1,14,2011-01-21,iya,semi,Cerah,62,56,6
2011-01-21,2011,1,15,2011-01-21,iya,semi,Cerah,65,61,4
2011-01-21,2011,1,16,2011-01-21,iya,semi,Cerah,97,97,0
2011-01-21,2011,1,17,2011-01-21,iya,semi,Cerah,161,151,10
2011-01-21,2011,1,18,2011-01-21,iya,semi,Cerah,120,119,1
2011-01-21,2011,1,19,2011-01-21,iya,semi,Cerah,96,93,3
2011-01-21,2011,1,20,2011-01-21,iya,semi,Cerah,53,52,1
2011-01-21,2011,1,21,2011-01-21,iya,semi,Cerah,41,41,0
2011-01-21,2011,1,22,2011-01-21,iya,semi,Cerah,34,33,1
2011-01-21,2011,1,23,2011-01-21,iya,semi,Cerah,27,27,0
2011-01-22,2011,1,0,2011-01-22,tidak,semi,Cerah,13,13,0
2011-01-22,2011,1,1,2011-01-22,tidak,semi,berkabut,12,9,3
2011-01-22,2011,1,2,2011-01-22,tidak,semi,berkabut,11,11,0
2011-01-22,2011,1,3,2011-01-22,tidak,semi,berkabut,7,6,1
2011-01-22,2011,1,4,2011-01-22,tidak,semi,berkabut,3,3,0
2011-01-22,2011,1,6,2011-01-22,tidak,semi,berkabut,2,2,0
2011-01-22,2011,1,7,2011-01-22,tidak,semi,Cerah,8,8,0
2011-01-22,2011,1,8,2011-01-22,tidak,semi,Cerah,27,26,1
2011-01-22,2011,1,9,2011-01-22,tidak,semi,Cerah,40,37,3
2011-01-22,2011,1,10,2011-01-22,tidak,semi,berkabut,53,50,3
2011-01-22,2011,1,11,2011-01-22,tidak,semi,berkabut,63,59,4
2011-01-22,2011,1,12,2011-01-22,tidak,semi,berkabut,70,60,10
2011-01-22,2011,1,13,2011-01-22,tidak,semi,Cerah,84,72,12
2011-01-22,2011,1,14,2011-01-22,tidak,semi,Cerah,75,64,11
2011-01-22,2011,1,15,2011-01-22,tidak,semi,Cerah,103,93,10
2011-01-22,2011,1,16,2011-01-22,tidak,semi,Cerah,83,72,11
2011-01-22,2011,1,17,2011-01-22,tidak,semi,Cerah,67,59,8
2011-01-22,2011,1,18,2011-01-22,tidak,semi,Cerah,54,54,0
2011-01-22,2011,1,19,2011-01-22,tidak,semi,Cerah,59,53,6
2011-01-22,2011,1,20,2011-01-22,tidak,semi,Cerah,45,44,1
2011-01-22,2011,1,21,2011-01-22,tidak,semi,Cerah,39,39,0
2011-01-22,2011,1,22,2011-01-22,tidak,semi,Cerah,30,23,7
2011-01-22,2011,1,23,2011-01-22,tidak,semi,Cerah,33,31,2
2011-01-23,2011,1,0,2011-01-23,tidak,semi,Cerah,22,20,2
2011-01-23,2011,1,1,2011-01-23,tidak,semi,Cerah,13,12,1
2011-01-23,2011,1,2,2011-01-23,tidak,semi,Cerah,18,15,3
2011-01-23,2011,1,3,2011-01-23,tidak,semi,Cerah,5,4,1
2011-01-23,2011,1,5,2011-01-23,tidak,semi,berkabut,3,3,0
2011-01-23,2011,1,6,2011-01-23,tidak,semi,berkabut,1,1,0
2011-01-23,2011,1,7,2011-01-23,tidak,semi,Cerah,2,1,1
2011-01-23,2011,1,8,2011-01-23,tidak,semi,Cerah,19,17,2
2011-01-23,2011,1,9,2011-01-23,tidak,semi,Cerah,28,25,3
2011-01-23,2011,1,10,2011-01-23,tidak,semi,Cerah,58,51,7
2011-01-23,2011,1,11,2011-01-23,tidak,semi,Cerah,99,77,22
2011-01-23,2011,1,12,2011-01-23,tidak,semi,Cerah,116,92,24
2011-01-23,2011,1,13,2011-01-23,tidak,semi,Cerah,87,75,12
2011-01-23,2011,1,14,2011-01-23,tidak,semi,Cerah,110,93,17
2011-01-23,2011,1,15,2011-01-23,tidak,semi,Cerah,77,64,13
2011-01-23,2011,1,16,2011-01-23,tidak,semi,Cerah,65,56,9
2011-01-23,2011,1,17,2011-01-23,tidak,semi,Cerah,55,50,5
2011-01-23,2011,1,18,2011-01-23,tidak,semi,Cerah,49,44,5
2011-01-23,2011,1,19,2011-01-23,tidak,semi,Cerah,50,45,5
2011-01-23,2011,1,20,2011-01-23,tidak,semi,Cerah,35,31,4
2011-01-23,2011,1,21,2011-01-23,tidak,semi,Cerah,25,20,5
2011-01-23,2011,1,22,2011-01-23,tidak,semi,Cerah,28,23,5
2011-01-23,2011,1,23,2011-01-23,tidak,semi,Cerah,21,17,4
2011-01-24,2011,1,0,2011-01-24,iya,semi,Cerah,7,7,0
2011-01-24,2011,1,1,2011-01-24,iya,semi,Cerah,1,1,0
2011-01-24,2011,1,3,2011-01-24,iya,semi,Cerah,1,1,0
2011-01-24,2011,1,4,2011-01-24,iya,semi,Cerah,1,1,0
2011-01-24,2011,1,5,2011-01-24,iya,semi,Cerah,5,5,0
2011-01-24,2011,1,6,2011-01-24,iya,semi,Cerah,15,15,0
2011-01-24,2011,1,7,2011-01-24,iya,semi,Cerah,84,79,5
2011-01-24,2011,1,8,2011-01-24,iya,semi,Cerah,177,171,6
2011-01-24,2011,1,9,2011-01-24,iya,semi,Cerah,102,98,4
2011-01-24,2011,1,10,2011-01-24,iya,semi,Cerah,40,34,6
2011-01-24,2011,1,11,2011-01-24,iya,semi,Cerah,46,43,3
2011-01-24,2011,1,12,2011-01-24,iya,semi,berkabut,63,52,11
2011-01-24,2011,1,13,2011-01-24,iya,semi,berkabut,60,54,6
2011-01-24,2011,1,14,2011-01-24,iya,semi,berkabut,45,43,2
2011-01-24,2011,1,15,2011-01-24,iya,semi,Cerah,57,50,7
2011-01-24,2011,1,16,2011-01-24,iya,semi,Cerah,70,66,4
2011-01-24,2011,1,17,2011-01-24,iya,semi,Cerah,184,178,6
2011-01-24,2011,1,18,2011-01-24,iya,semi,Cerah,153,145,8
2011-01-24,2011,1,19,2011-01-24,iya,semi,Cerah,106,101,5
2011-01-24,2011,1,20,2011-01-24,iya,semi,Cerah,81,80,1
2011-01-24,2011,1,21,2011-01-24,iya,semi,Cerah,59,53,6
2011-01-24,2011,1,22,2011-01-24,iya,semi,berkabut,35,32,3
2011-01-24,2011,1,23,2011-01-24,iya,semi,berkabut,24,21,3
2011-01-25,2011,1,0,2011-01-25,iya,semi,berkabut,9,6,3
2011-01-25,2011,1,1,2011-01-25,iya,semi,berkabut,5,5,0
2011-01-25,2011,1,2,2011-01-25,iya,semi,Cerah,2,2,0
2011-01-25,2011,1,4,2011-01-25,iya,semi,Cerah,1,1,0
2011-01-25,2011,1,5,2011-01-25,iya,semi,Cerah,9,9,0
2011-01-25,2011,1,6,2011-01-25,iya,semi,Cerah,36,35,1
2011-01-25,2011,1,7,2011-01-25,iya,semi,Cerah,108,103,5
2011-01-25,2011,1,8,2011-01-25,iya,semi,berkabut,238,233,5
2011-01-25,2011,1,9,2011-01-25,iya,semi,berkabut,144,134,10
2011-01-25,2011,1,10,2011-01-25,iya,semi,berkabut,55,49,6
2011-01-25,2011,1,11,2011-01-25,iya,semi,berkabut,61,55,6
2011-01-25,2011,1,12,2011-01-25,iya,semi,berkabut,106,85,21
2011-01-25,2011,1,13,2011-01-25,iya,semi,berkabut,93,72,21
2011-01-25,2011,1,14,2011-01-25,iya,semi,berkabut,68,57,11
2011-01-25,2011,1,15,2011-01-25,iya,semi,berkabut,84,63,21
2011-01-25,2011,1,16,2011-01-25,iya,semi,berkabut,116,102,14
2011-01-25,2011,1,17,2011-01-25,iya,semi,Cerah,222,208,14
2011-01-25,2011,1,18,2011-01-25,iya,semi,berkabut,225,218,7
2011-01-25,2011,1,19,2011-01-25,iya,semi,berkabut,146,133,13
2011-01-25,2011,1,20,2011-01-25,iya,semi,Cerah,119,103,16
2011-01-25,2011,1,21,2011-01-25,iya,semi,Cerah,45,40,5
2011-01-25,2011,1,22,2011-01-25,iya,semi,Cerah,53,49,4
2011-01-25,2011,1,23,2011-01-25,iya,semi,berkabut,40,37,3
2011-01-26,2011,1,0,2011-01-26,iya,semi,berkabut,17,14,3
2011-01-26,2011,1,1,2011-01-26,iya,semi,berkabut,5,5,0
2011-01-26,2011,1,2,2011-01-26,iya,semi,Hujan Ringan/salju,10,7,3
2011-01-26,2011,1,5,2011-01-26,iya,semi,Hujan Ringan/salju,1,1,0
2011-01-26,2011,1,6,2011-01-26,iya,semi,Hujan Ringan/salju,8,8,0
2011-01-26,2011,1,7,2011-01-26,iya,semi,Hujan Ringan/salju,30,29,1
2011-01-26,2011,1,8,2011-01-26,iya,semi,Hujan Ringan/salju,72,69,3
2011-01-26,2011,1,9,2011-01-26,iya,semi,Hujan Ringan/salju,58,55,3
2011-01-26,2011,1,10,2011-01-26,iya,semi,Hujan Ringan/salju,28,26,2
2011-01-26,2011,1,11,2011-01-26,iya,semi,Hujan Ringan/salju,41,35,6
2011-01-26,2011,1,12,2011-01-26,iya,semi,Hujan Ringan/salju,48,41,7
2011-01-26,2011,1,13,2011-01-26,iya,semi,Hujan Ringan/salju,47,43,4
2011-01-26,2011,1,14,2011-01-26,iya,semi,Hujan Ringan/salju,36,36,0
2011-01-26,2011,1,15,2011-01-26,iya,semi,Hujan Ringan/salju,43,42,1
2011-01-26,2011,1,16,2011-01-26,iya,semi,Hujan Lebat/Salju,36,35,1
2011-01-26,2011,1,17,2011-01-26,iya,semi,Hujan Ringan/salju,26,26,0
2011-01-27,2011,1,16,2011-01-27,iya,semi,Cerah,24,23,1
2011-01-27,2011,1,17,2011-01-27,iya,semi,Cerah,84,82,2
2011-01-27,2011,1,18,2011-01-27,iya,semi,Cerah,104,101,3
2011-01-27,2011,1,19,2011-01-27,iya,semi,Cerah,79,76,3
2011-01-27,2011,1,20,2011-01-27,iya,semi,Cerah,59,55,4
2011-01-27,2011,1,21,2011-01-27,iya,semi,Cerah,38,36,2
2011-01-27,2011,1,22,2011-01-27,iya,semi,Cerah,27,27,0
2011-01-27,2011,1,23,2011-01-27,iya,semi,Cerah,16,16,0
2011-01-28,2011,1,0,2011-01-28,iya,semi,berkabut,9,9,0
2011-01-28,2011,1,1,2011-01-28,iya,semi,berkabut,3,2,1
2011-01-28,2011,1,2,2011-01-28,iya,semi,berkabut,2,2,0
2011-01-28,2011,1,3,2011-01-28,iya,semi,berkabut,1,0,1
2011-01-28,2011,1,5,2011-01-28,iya,semi,berkabut,4,4,0
2011-01-28,2011,1,6,2011-01-28,iya,semi,berkabut,16,16,0
2011-01-28,2011,1,7,2011-01-28,iya,semi,berkabut,60,58,2
2011-01-28,2011,1,8,2011-01-28,iya,semi,berkabut,157,155,2
2011-01-28,2011,1,9,2011-01-28,iya,semi,Hujan Ringan/salju,101,95,6
2011-01-28,2011,1,10,2011-01-28,iya,semi,Hujan Ringan/salju,49,49,0
2011-01-28,2011,1,11,2011-01-28,iya,semi,Hujan Ringan/salju,30,30,0
2011-01-28,2011,1,12,2011-01-28,iya,semi,Hujan Ringan/salju,29,28,1
2011-01-28,2011,1,13,2011-01-28,iya,semi,Hujan Ringan/salju,31,31,0
2011-01-28,2011,1,14,2011-01-28,iya,semi,Hujan Ringan/salju,38,36,2
2011-01-28,2011,1,15,2011-01-28,iya,semi,berkabut,41,40,1
2011-01-28,2011,1,16,2011-01-28,iya,semi,Cerah,80,70,10
2011-01-28,2011,1,17,2011-01-28,iya,semi,Cerah,149,147,2
2011-01-28,2011,1,18,2011-01-28,iya,semi,Cerah,109,107,2
2011-01-28,2011,1,19,2011-01-28,iya,semi,berkabut,89,84,5
2011-01-28,2011,1,20,2011-01-28,iya,semi,berkabut,62,61,1
2011-01-28,2011,1,21,2011-01-28,iya,semi,berkabut,58,57,1
2011-01-28,2011,1,22,2011-01-28,iya,semi,Cerah,26,26,0
2011-01-28,2011,1,23,2011-01-28,iya,semi,Cerah,23,22,1
2011-01-29,2011,1,0,2011-01-29,tidak,semi,Cerah,28,26,2
2011-01-29,2011,1,1,2011-01-29,tidak,semi,Cerah,20,20,0
2011-01-29,2011,1,2,2011-01-29,tidak,semi,Cerah,15,15,0
2011-01-29,2011,1,3,2011-01-29,tidak,semi,Cerah,8,5,3
2011-01-29,2011,1,4,2011-01-29,tidak,semi,Cerah,3,2,1
2011-01-29,2011,1,6,2011-01-29,tidak,semi,Cerah,2,2,0
2011-01-29,2011,1,7,2011-01-29,tidak,semi,Cerah,5,4,1
2011-01-29,2011,1,8,2011-01-29,tidak,semi,Cerah,34,31,3
2011-01-29,2011,1,9,2011-01-29,tidak,semi,Cerah,34,34,0
2011-01-29,2011,1,10,2011-01-29,tidak,semi,berkabut,55,51,4
2011-01-29,2011,1,11,2011-01-29,tidak,semi,berkabut,64,60,4
2011-01-29,2011,1,12,2011-01-29,tidak,semi,berkabut,78,66,12
2011-01-29,2011,1,13,2011-01-29,tidak,semi,berkabut,65,56,9
2011-01-29,2011,1,14,2011-01-29,tidak,semi,berkabut,99,89,10
2011-01-29,2011,1,15,2011-01-29,tidak,semi,Cerah,120,98,22
2011-01-29,2011,1,16,2011-01-29,tidak,semi,Cerah,107,88,19
2011-01-29,2011,1,17,2011-01-29,tidak,semi,Cerah,91,82,9
2011-01-29,2011,1,18,2011-01-29,tidak,semi,Cerah,68,59,9
2011-01-29,2011,1,19,2011-01-29,tidak,semi,berkabut,58,52,6
2011-01-29,2011,1,20,2011-01-29,tidak,semi,Cerah,43,42,1
2011-01-29,2011,1,21,2011-01-29,tidak,semi,Cerah,36,35,1
2011-01-29,2011,1,22,2011-01-29,tidak,semi,Cerah,32,28,4
2011-01-29,2011,1,23,2011-01-29,tidak,semi,Cerah,33,30,3
2011-01-30,2011,1,0,2011-01-30,tidak,semi,Cerah,33,33,0
2011-01-30,2011,1,1,2011-01-30,tidak,semi,Cerah,29,22,7
2011-01-30,2011,1,2,2011-01-30,tidak,semi,Cerah,11,10,1
2011-01-30,2011,1,3,2011-01-30,tidak,semi,Cerah,8,7,1
2011-01-30,2011,1,4,2011-01-30,tidak,semi,Cerah,1,1,0
2011-01-30,2011,1,5,2011-01-30,tidak,semi,Cerah,3,3,0
2011-01-30,2011,1,7,2011-01-30,tidak,semi,Cerah,3,3,0
2011-01-30,2011,1,8,2011-01-30,tidak,semi,berkabut,12,11,1
2011-01-30,2011,1,9,2011-01-30,tidak,semi,berkabut,38,34,4
2011-01-30,2011,1,10,2011-01-30,tidak,semi,berkabut,64,57,7
2011-01-30,2011,1,11,2011-01-30,tidak,semi,Cerah,59,50,9
2011-01-30,2011,1,12,2011-01-30,tidak,semi,Cerah,97,87,10
2011-01-30,2011,1,13,2011-01-30,tidak,semi,Cerah,84,71,13
2011-01-30,2011,1,14,2011-01-30,tidak,semi,Cerah,122,104,18
2011-01-30,2011,1,15,2011-01-30,tidak,semi,Cerah,109,95,14
2011-01-30,2011,1,16,2011-01-30,tidak,semi,Cerah,123,104,19
2011-01-30,2011,1,17,2011-01-30,tidak,semi,Cerah,77,71,6
2011-01-30,2011,1,18,2011-01-30,tidak,semi,Cerah,65,57,8
2011-01-30,2011,1,19,2011-01-30,tidak,semi,Cerah,55,46,9
2011-01-30,2011,1,20,2011-01-30,tidak,semi,berkabut,33,30,3
2011-01-30,2011,1,21,2011-01-30,tidak,semi,berkabut,28,25,3
2011-01-30,2011,1,22,2011-01-30,tidak,semi,berkabut,21,19,2
2011-01-30,2011,1,23,2011-01-30,tidak,semi,berkabut,21,16,5
2011-01-31,2011,1,0,2011-01-31,iya,semi,berkabut,7,6,1
2011-01-31,2011,1,1,2011-01-31,iya,semi,Cerah,7,5,2
2011-01-31,2011,1,2,2011-01-31,iya,semi,Cerah,1,1,0
2011-01-31,2011,1,3,2011-01-31,iya,semi,Cerah,2,2,0
2011-01-31,2011,1,4,2011-01-31,iya,semi,Cerah,2,2,0
2011-01-31,2011,1,5,2011-01-31,iya,semi,Cerah,8,8,0
2011-01-31,2011,1,6,2011-01-31,iya,semi,Cerah,37,37,0
2011-01-31,2011,1,7,2011-01-31,iya,semi,berkabut,72,71,1
2011-01-31,2011,1,8,2011-01-31,iya,semi,berkabut,185,182,3
2011-01-31,2011,1,9,2011-01-31,iya,semi,berkabut,112,112,0
2011-01-31,2011,1,10,2011-01-31,iya,semi,berkabut,69,68,1
2011-01-31,2011,1,11,2011-01-31,iya,semi,berkabut,48,46,2
2011-01-31,2011,1,12,2011-01-31,iya,semi,berkabut,68,62,6
2011-01-31,2011,1,13,2011-01-31,iya,semi,berkabut,54,52,2
2011-01-31,2011,1,14,2011-01-31,iya,semi,berkabut,86,85,1
2011-01-31,2011,1,15,2011-01-31,iya,semi,berkabut,44,41,3
2011-01-31,2011,1,16,2011-01-31,iya,semi,berkabut,86,83,3
2011-01-31,2011,1,17,2011-01-31,iya,semi,berkabut,161,155,6
2011-01-31,2011,1,18,2011-01-31,iya,semi,berkabut,156,153,3
2011-01-31,2011,1,19,2011-01-31,iya,semi,Cerah,111,108,3
2011-01-31,2011,1,20,2011-01-31,iya,semi,Hujan Ringan/salju,78,78,0
2011-01-31,2011,1,21,2011-01-31,iya,semi,Hujan Ringan/salju,56,53,3
2011-01-31,2011,1,22,2011-01-31,iya,semi,berkabut,34,34,0
2011-01-31,2011,1,23,2011-01-31,iya,semi,berkabut,17,15,2
2011-02-01,2011,2,0,2011-02-01,iya,semi,berkabut,8,6,2
2011-02-01,2011,2,1,2011-02-01,iya,semi,berkabut,3,3,0
2011-02-01,2011,2,2,2011-02-01,iya,semi,berkabut,2,2,0
2011-02-01,2011,2,3,2011-02-01,iya,semi,berkabut,2,2,0
2011-02-01,2011,2,5,2011-02-01,iya,semi,Hujan Ringan/salju,3,3,0
2011-02-01,2011,2,6,2011-02-01,iya,semi,Hujan Ringan/salju,22,22,0
2011-02-01,2011,2,7,2011-02-01,iya,semi,Hujan Ringan/salju,52,52,0
2011-02-01,2011,2,8,2011-02-01,iya,semi,Hujan Ringan/salju,135,132,3
2011-02-01,2011,2,9,2011-02-01,iya,semi,berkabut,116,114,2
2011-02-01,2011,2,10,2011-02-01,iya,semi,berkabut,47,47,0
2011-02-01,2011,2,11,2011-02-01,iya,semi,berkabut,51,49,2
2011-02-01,2011,2,12,2011-02-01,iya,semi,berkabut,55,53,2
2011-02-01,2011,2,13,2011-02-01,iya,semi,berkabut,52,49,3
2011-02-01,2011,2,14,2011-02-01,iya,semi,berkabut,54,49,5
2011-02-01,2011,2,15,2011-02-01,iya,semi,berkabut,52,45,7
2011-02-01,2011,2,16,2011-02-01,iya,semi,berkabut,64,61,3
2011-02-01,2011,2,17,2011-02-01,iya,semi,berkabut,176,172,4
2011-02-01,2011,2,18,2011-02-01,iya,semi,berkabut,168,165,3
2011-02-01,2011,2,19,2011-02-01,iya,semi,berkabut,108,105,3
2011-02-01,2011,2,20,2011-02-01,iya,semi,berkabut,74,69,5
2011-02-01,2011,2,21,2011-02-01,iya,semi,berkabut,64,64,0
2011-02-01,2011,2,22,2011-02-01,iya,semi,berkabut,36,34,2
2011-02-01,2011,2,23,2011-02-01,iya,semi,Hujan Ringan/salju,16,15,1
2011-02-02,2011,2,0,2011-02-02,iya,semi,Hujan Ringan/salju,2,2,0
2011-02-02,2011,2,1,2011-02-02,iya,semi,Hujan Ringan/salju,3,3,0
2011-02-02,2011,2,2,2011-02-02,iya,semi,Hujan Ringan/salju,4,0,4
2011-02-02,2011,2,3,2011-02-02,iya,semi,Hujan Ringan/salju,1,1,0
